"Name (179)"	"Category"	"Rating"	"Nº Reviews"	"User"	"Stars"	"User Comment"	"domingo"	"lunes"	"martes"	"miércoles"	"jueves"	"viernes"	"sábado"	"Description"	"Plus Code"	"Address"	"City"	"Province"	"Url"	"Telephone"	"email"	"Claim"	"Latitude"	"Longitude"	"Url in Maps"	"Iframe"	"Image Url"	"id"	"Day N."	"Saved"	"hash"
"HUME Russafa"	"Restaurante chino"	"4,6"	"117"				"Cerrado"	"De 8:30 a 23:30"	"De 8:30 a 23:30"	"De 8:30 a 23:30"	"De 8:30 a 23:30"	"De 8:30 a 24:00"	"De 11:30 a 24:00"	""	"FJ6H+Q6 Valencia"	"Pl. del Baró de Cortés, 20, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"644 63 95 20"	""	"No"	"39.461939"	"-0.371942"	"https://goo.gl/maps/JWQdSY3uNRcoQG5P6"	""	"https://lh5.googleusercontent.com/p/AF1QipOizvtS_ps9ncJ_z8xVym2RQ_Baj81VfoUNFmsW=w408-h306-k-no"	"75"	"0"	"0"
"Lizarran Rufaza"	"Restaurante"	"3,5"	"685"				"Cerrado"	"De 9:30 a 23:00"	"De 9:30 a 23:00"	"De 9:30 a 23:00"	"De 9:30 a 23:00"	"De 9:30 a 24:00"	"De 11:30 a 0:30"	""	"FJ8G+C5 Valencia"	"Carrer de Russafa, 46004 València, Valencia"	"Valencia"	"Valencia"	"lizarran.es"	"963 03 48 93"	""	"No"	"39.4661073"	"-0.3745517"	"https://goo.gl/maps/fVthEhYLyNieSTb79"	""	"https://lh5.googleusercontent.com/p/AF1QipPVpOscZqoH4BkPmi0ffPYZ2YU8bzaEAZHZt13Z=w408-h306-k-no"	"76"	"0"	"0"
"Hamburgueseria Bufit Ruzafa."	"Hamburguesería"	"4,4"	"776"				"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 20:00 a 23:30"	"De 13:00 a 15:30,De 20:00 a 23:30"	""	"FJ6G+44 Valencia"	"Carrer del Literat Azorín, 20, 46006 València, Valencia"	"Valencia"	"Valencia"	"bufitruzafa.com"	"963 21 50 20"	""	"No"	"39.460314"	"-0.374727"	"https://g.page/BUFIT?share"	""	"https://lh5.googleusercontent.com/p/AF1QipNcErnJ9xN_AR5fkqpVTiOZFfrwXgaWWDtuFL2e=w408-h271-k-no"	"77"	"0"	"0"
"De Claire Oyster bar"	"Bar restaurante de ostras"	"4,6"	"176"				"13:00 a 16:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	"De 13:00 a 16:00,De 20:00 a 24:00"	""	"FJ7G+5J Valencia"	"Carrer de Sevilla, 27, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"963 25 36 57"	""	"No"	"39.4628875"	"-0.3734682"	"https://goo.gl/maps/HhQuaNKhLuGbb2276"	""	"https://lh5.googleusercontent.com/p/AF1QipNq0D2DGi5tesh3_wb1uSaeSxQ_9kASwM4VKkQV=w408-h271-k-no"	"78"	"0"	"0"
"L&apos;Alquimista"	"Restaurante italiano"	"4,4"	"650"				"12:00 a 15:30"	"De 12:00 a 16:00,De 19:30 a 23:30"	"Cerrado"	"Cerrado"	"De 12:00 a 15:30,De 19:30 a 23:00"	"De 12:00 a 15:30,De 19:30 a 23:00"	"De 12:00 a 15:30,De 19:30 a 23:00"	""	"FJ7J+9R Valencia"	"Carrer de Lluís de Santàngel, 1, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"685 20 14 13"	""	"No"	"39.463418"	"-0.3679102"	"https://goo.gl/maps/H59odb3XFM8biiFV7"	""	"https://lh5.googleusercontent.com/p/AF1QipPz6dxLIzixaG_V_qe9cxgXvnkBck4sq--7GXhf=w408-h306-k-no"	"79"	"0"	"0"
"Veganum"	"Restaurante vegano"	"4,7"	"345"				"De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	"De 13:00 a 15:50,De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	"De 13:00 a 16:00,De 20:00 a 23:00"	""	"FJ6G+27 Valencia"	"Carrer de Sueca, 52, 46006 València, Valencia"	"Valencia"	"Valencia"	"veganum.es"	"722 50 69 17"	""	"No"	"39.4600221"	"-0.3742653"	"https://g.page/veganum?share"	""	"https://lh5.googleusercontent.com/p/AF1QipM2QUGP55WetKxRZho3MwJg9WAvDpfsd1cY8xuJ=w408-h611-k-no"	"80"	"0"	"0"
"Demasiado Corazón"	"Restaurante mexicano"	"4,8"	"267"				"De 20:00 a 23:30"	"De 19:00 a 23:30"	"Cerrado"	"De 19:00 a 23:30"	"De 19:00 a 23:30"	"De 13:30 a 15:30,De 20:00 a 23:30"	"De 13:30 a 15:30,De 20:00 a 23:30"	""	"FJ5H+P5 Valencia"	"Carrer de Cadis, 90, 46004 València, Valencia"	"Valencia"	"Valencia"	"mexicanodemasiadocorazon.com"	"960 19 86 64"	""	"No"	"39.4593394"	"-0.3719686"	"https://goo.gl/maps/3epVqdAZy9QsrmMn9"	""	"https://lh5.googleusercontent.com/p/AF1QipN4T2-1vfiEnuAG_rADT8ncG08Fk7cH2CzDDd93=w408-h306-k-no"	"81"	"0"	"0"
"Bar Cafetería La Sillita de la Reina"	"Bar de tapas"	"4,4"	"236"				"Cerrado"	"De 10:00 a 18:00"	"De 10:00 a 18:00"	"De 10:00 a 18:00"	"De 10:00 a 18:00"	"De 10:00 a 18:00"	"De 11:00 a 18:00"	""	"FJ6H+M6 Valencia"	"Carrer dels Tomasos, 17, Bajo, 46006 València, Valencia"	"Valencia"	"Valencia"	"monicahp90.wix.com"	"691 38 74 52"	""	"No"	"39.4617339"	"-0.371917"	"https://goo.gl/maps/7Fo8YhfnoCUSbsKb6"	""	"https://lh5.googleusercontent.com/p/AF1QipOSLDit5GBfvxx9EqK07EZM2czx98s3RmA3kvdL=w408-h306-k-no"	"82"	"0"	"0"
"La Fragua GastroTime"	"Restaurante"	"4,2"	"578"				"10:00 a 17:00"	"Cerrado"	"De 9:00 a 24:00"	"De 9:00 a 24:00"	"De 9:00 a 24:00"	"De 9:00 a 24:00"	"De 10:00 a 24:00"	""	"FJ5F+FC Valencia"	"Plaça de Manuel Granero, 9, 46006 València"	"Valencia"	"València"	""	"963 03 49 47"	""	"No"	"39.4587139"	"-0.3764943"	"https://goo.gl/maps/kY41zLwUo6BgwixFA"	""	"https://lh5.googleusercontent.com/p/AF1QipOU6AeZBUqT8dJj_MOv4AuGtlUT4Zhj8bNc0TN6=w408-h544-k-no"	"83"	"0"	"0"
"Fayer Bar"	"Restaurante"	"4,4"	"142"				"13:00 a 18:00"	"Cerrado"	"Cerrado"	"De 13:00 a 24:00"	"De 13:00 a 0:30"	"De 13:00 a 0:30"	"De 13:00 a 0:30"	""	"FJ7F+RV Valencia"	"Gran Via de les Germanies, 16, 46004 Valencia"	"Valencia"	"Valencia"	"instagram.com"	"960 71 41 01"	""	"No"	"39.4645496"	"-0.3752967"	"https://g.page/fayerbar?share"	""	"https://lh5.googleusercontent.com/p/AF1QipNMRswTgCygzAO5aYlYoNJ6sb5nFcgkRDMtCMIb=w408-h295-k-no"	"84"	"0"	"0"
"Russafa Doner Kebab"	"Restaurante turco"	"3,9"	"45"				"12:30 a 2:00"	"De 12:30 a 2:00"	"De 12:30 a 24:00"	"Cerrado"	"Cerrado"	"De 12:30 a 4:00"	"De 12:30 a 4:00"	""	"FJ6G+69 Valencia"	"Carrer del Literat Azorín, 16, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"612 50 76 34"	""	"No"	"39.4605188"	"-0.3740603"	"https://goo.gl/maps/s38HG4FPQShyJNCm9"	""	"https://lh5.googleusercontent.com/p/AF1QipOg-eWA9HEr8qI0mZYdjkwYGB1ujk8zLBQhZsqR=w408-h544-k-no"	"85"	"0"	"0"
"Slaughterhouse"	"Bar restaurante"	"4,3"	"303"				"Cerrado"	"Cerrado"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	"De 19:00 a 24:00"	""	"FJ7G+87 Valencia"	"Carrer de Dénia, 22, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"960 22 38 20"	""	"No"	"39.4633812"	"-0.3742572"	"https://goo.gl/maps/d3KDXsSAokv2TjhL8"	""	"https://lh5.googleusercontent.com/p/AF1QipOVHedj8YYqEolpVhwH8dxBiCVuH4nCVyE624Eb=w408-h248-k-no"	"86"	"0"	"0"
"La Tavernaire"	"Taberna"	"4,4"	"257"				"13:00 a 16:00"	"Cerrado"	"Cerrado"	"De 19:30 a 0:30"	"De 19:30 a 0:30"	"De 13:00 a 16:00,De 19:30 a 0:30"	"De 13:00 a 16:00,De 19:30 a 23:30"	""	"FJ7G+9C Valencia"	"Carrer de Dénia, 18, 46006 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4634421"	"-0.3739614"	"https://goo.gl/maps/Zw15KYZAXgiF36k56"	""	"https://lh5.googleusercontent.com/p/AF1QipPTWhdiJ1vxcPSorx6KuYQ97-_Ko3IUA-ljgItD=w426-h240-k-no"	"87"	"0"	"0"
"Restaurante-Cervecería La Brasqueta"	"Restaurante"	"4,0"	"291"				"12:00 a 17:00"	"Cerrado"	"Cerrado"	"De 19:30 a 24:00"	"De 19:30 a 24:00"	"De 12:00 a 17:00,De 19:30 a 0:30"	"De 12:00 a 17:00,De 19:30 a 0:30"	""	"FJ5F+JX Valencia"	"C. de Cuba, 64, 46006 València, Valencia"	"Valencia"	"Valencia"	"restaurantelabrasqueta.es"	"961 47 85 61"	""	"No"	"39.4590209"	"-0.3751024"	"https://goo.gl/maps/tPnPxbruih34fAav7"	""	"https://lh5.googleusercontent.com/p/AF1QipPocz6pREfdh8g4WGFmOSAS2rmNwWzJzpyQCbFM=w426-h240-k-no"	"88"	"0"	"0"
"Mangiamo!"	"Restaurante italiano"	"4,3"	"596"				"De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	"De 13:30 a 15:30,De 19:00 a 23:00"	""	"FJ7G+67 Valencia"	"Carrer de Cadis, 21, 46006 València, Valencia"	"Valencia"	"Valencia"	"mangiamo.es"	"963 41 32 63"	""	"No"	"39.463098"	"-0.3743514"	"https://goo.gl/maps/EQRh9uyK6o4CCmGg8"	""	"https://lh5.googleusercontent.com/p/AF1QipPRqGOoRpH2qKjpZJ37ZBlXnoVZgq1slo4D5rXu=w408-h270-k-no"	"89"	"0"	"0"
"Foster&apos;s Hollywood"	"Hamburguesería"	"3,6"	"797"				"13:00 a 23:30"	"De 13:00 a 23:30"	"De 13:00 a 23:30"	"De 13:00 a 23:30"	"De 13:00 a 23:30"	"De 13:00 a 23:30"	"De 13:00 a 23:30"	""	"FJ8G+C5 Valencia"	"Calle General San Martín, 13. Con, Glorieta Aza, salida a, 46004 Valencia"	"Valencia"	"Valencia"	"fostershollywood.es"	"963 03 44 48"	""	"No"	"39.466108"	"-0.374598"	"https://g.page/Fosters_Hollywood_Ruzafa?share"	""	"https://lh5.googleusercontent.com/p/AF1QipOSZzp-Fon1N99Y-8AjlPbLDJtVs4dbSGMUCC7v=w408-h408-k-no"	"90"	"0"	"0"
"Restaurante los Navarros Bar"	"Bar restaurante"	"4,3"	"397"				"Cerrado"	"De 7:30 a 21:00"	"De 7:30 a 21:00"	"De 7:30 a 21:00"	"De 7:30 a 21:00"	"De 7:30 a 24:00"	"De 7:45 a 14:00"	""	"FJ7G+73 Valencia"	"Carrer de Dénia, 28, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"963 41 64 18"	""	"No"	"39.4631979"	"-0.3749035"	"https://g.page/barlosnavarros?share"	""	"https://lh5.googleusercontent.com/p/AF1QipO0uRxxNoU3G61x6Jjh05-XGo-y5vqDwYpEYtDA=w408-h306-k-no"	"91"	"0"	"0"
"FASTATA RUZAFA"	"Restaurante de comida continental"	"3,7"	"7"				"12:00 a 23:00"	"De 12:00 a 23:00"	"De 12:00 a 23:00"	"De 12:00 a 23:00"	"De 12:00 a 23:00"	"De 12:00 a 23:00"	"De 12:00 a 23:00"	""	"FJ6H+45 Valencia"	"Carrer dels Vivons, 30, 46006 València, Valencia"	"Valencia"	"Valencia"	"fastata.com"	"963 04 17 59"	""	"No"	"39.460288"	"-0.3720544"	"https://goo.gl/maps/t7PAYqhMYC6nGTxD6"	""	"https://lh5.googleusercontent.com/p/AF1QipOy0FTdt4UjkjixWPZjWZxC86W-fq7CA4aXMoRg=w408-h244-k-no"	"92"	"0"	"0"
"Bar Gardens"	"Bar de tapas"	"4,4"	"264"				"Cerrado"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 24:00"	"De 8:00 a 1:00"	"De 8:00 a 24:00"	""	"FJ6G+7P Valencia"	"Carrer del Literat Azorín, 1, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"963 73 99 73"	""	"No"	"39.46075"	"-0.3731823"	"https://goo.gl/maps/y6TURgFJjMj7s49v6"	""	"https://lh5.googleusercontent.com/p/AF1QipOrhBE6JbuV45Hijl2p7ZrN5gDqpvkPdj1kE-u5=w408-h306-k-no"	"93"	"0"	"0"
"BAAT"	"Restaurante"	"4,1"	"214"				"Cerrado"	"Cerrado"	"Cerrado"	"De 14:00 a 15:30,De 20:30 a 23:00"	"De 14:00 a 15:30,De 20:30 a 23:00"	"De 14:00 a 15:30,De 20:30 a 23:30"	"De 13:30 a 15:30,De 20:30 a 23:30"	""	"FJ7H+HG Valencia"	"Carrer del Pintor Salvador Abril, 8, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"960 01 12 97"	""	"No"	"39.4639565"	"-0.3711911"	"https://g.page/BAATvalencia?share"	""	"https://lh5.googleusercontent.com/p/AF1QipNkEuaim51-cV1FSpT9Tt6wwzY2I_75pVunhjcw=w408-h306-k-no"	"94"	"0"	"0"
"LA TERRAZA DE RUZAFA"	"Bar"	"4,1"	"43"				"Cerrado"	"De 8:00 a 15:00"	"De 8:00 a 15:00"	"De 8:00 a 15:00"	"De 8:00 a 15:00"	"De 8:00 a 15:00,De 22:30 a 2:00"	"De 18:00 a 2:00"	""	"FJ7G+P6 Valencia"	"Gran Via de les Germanies, 11, 46004 Valencia"	"Valencia"	"Valencia"	"la-terraza-de-ruzafa.eatbu.com"	"653 67 04 94"	""	"No"	"39.4643152"	"-0.3744234"	"https://goo.gl/maps/8bdfscXceG2n99tq9"	""	"https://lh5.googleusercontent.com/p/AF1QipOyPoixXE9h5srrUV7TQcfQcMUgpH5_NRaEBqst=w426-h240-k-no"	"95"	"0"	"0"
"restaurante japones KOBE"	"Restaurante japonés"	"4,4"	"999"				"De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	"De 12:30 a 16:00,De 20:00 a 23:55"	""	"FJ7H+Q3 Valencia"	"Av. del Regne de València, 14, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"961 19 16 81"	""	"No"	"39.4644496"	"-0.3722544"	"https://goo.gl/maps/ckJhYqpoxCowvWjN7"	""	"https://lh5.googleusercontent.com/p/AF1QipN4gJr41JnZ5CTWG8U_mAfoy_eVu20j3j4CLAcE=w408-h306-k-no"	"96"	"0"	"0"
"La Maja"	"Restaurante"	"4,3"	"15"				""	" "	" "	" "	" "	" "	""	""	"FJ6J+R5 Valencia"	"31,, Carrer del Pintor Salvador Abril, 29, 46005 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4620488"	"-0.3695461"	"https://goo.gl/maps/f3g2eB9Cx2787Zhp7"	""	"https://lh5.googleusercontent.com/p/AF1QipNY-Q5NRUqVx1UG5UEfv5BSUTHkPtcOY3ZLsN1j=w408-h544-k-no"	"97"	"0"	"0"
"Thai Mongkut Curry House | Ruzafa"	"Restaurante tailandés"	"4,4"	"402"				"De 19:30 a 22:30"	"Cerrado"	"Cerrado"	"De 13:30 a 15:30,De 19:30 a 22:30"	"De 13:30 a 15:30,De 19:30 a 22:30"	"De 13:30 a 15:30,De 19:30 a 22:30"	"De 13:30 a 15:30,De 19:30 a 22:30"	""	"FJ7G+5J Valencia"	"Carrer de Sevilla, 27, 46006 València, Valencia"	"Valencia"	"Valencia"	"thaimongkut.es"	"961 18 91 35"	""	"No"	"39.4628763"	"-0.3734619"	"https://g.page/thai-mongkut-curry-house?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPtgOLUJn4WMJFrr4P8tBLEMnOGOfNkffw67Rw9=w408-h272-k-no"	"98"	"0"	"0"
"Bar Dartín"	"Restaurante especializado en tapas"	"4,1"	"319"				"Cerrado"	"De 8:00 a 16:00,De 19:00 a 23:55"	"De 8:00 a 16:00,De 19:00 a 23:55"	"De 8:00 a 16:00,De 19:00 a 23:55"	"De 8:00 a 16:00,De 19:00 a 23:55"	"De 8:00 a 16:00,De 19:00 a 23:55"	"De 12:00 a 16:00,De 19:00 a 23:55"	""	"FJ6F+97 Valencia"	"Carrer de Puerto Rico, 38, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"661 52 58 69"	""	"No"	"39.4609792"	"-0.3767798"	"https://goo.gl/maps/t4LuKFvEG7X9GArN7"	""	"https://lh5.googleusercontent.com/p/AF1QipOOt5uKQAYDQY-4LlAfoFY_TDqkltu5H_-bxNQh=w408-h306-k-no"	"99"	"0"	"0"
"Café ArtySana - Ruzafa"	"Cafetería"	"4,6"	"942"				"9:30 a 16:00"	"De 8:30 a 18:30"	"De 8:30 a 18:30"	"De 8:30 a 18:30"	"De 8:30 a 18:30"	"De 8:30 a 22:00"	"De 9:30 a 22:00"	""	"FJ6F+XF Valencia"	"Carrer de Dénia, 49, 46004 València, Valencia"	"Valencia"	"Valencia"	"cafeartysana.com"	"697 28 09 99"	""	"No"	"39.4624121"	"-0.3762596"	"https://goo.gl/maps/e1YFbXSZM83koVNb7"	""	"https://lh5.googleusercontent.com/p/AF1QipOscnebulut0jqu5Wkii-fBUOqlZbBJUX7VgV_G=w408-h306-k-no"	"100"	"0"	"0"
"El Huerto"	"Restaurante mediterráneo"	"3,2"	"104"				"12:00 a 16:30"	"De 13:00 a 16:30,De 20:30 a 0:30"	"De 13:00 a 16:30,De 20:30 a 0:30"	"De 13:00 a 16:30,De 20:30 a 0:30"	"De 13:00 a 16:30,De 20:30 a 0:30"	"De 13:00 a 16:30,De 20:30 a 0:30"	"De 12:00 a 16:30,De 19:00 a 0:30"	""	"FJ7J+26 Valencia"	"Carrer de Pere III el Gran, 11, 46005 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4625364"	"-0.3694864"	"https://goo.gl/maps/Et6j7CTkdE42kzVv8"	""	"https://lh5.googleusercontent.com/p/AF1QipMstlrpsfCclwxbBc_Eq-Jn9m_YNlXe03T-Td99=w426-h240-k-no"	"101"	"0"	"0"
"Restaurante Di Fredo"	"Restaurante"	"4,4"	"558"				"12:30 a 23:15"	"Cerrado"	"De 11:00 a 16:00,De 20:30 a 23:15"	"De 11:00 a 16:00,De 20:30 a 23:15"	"De 11:00 a 16:00,De 20:30 a 23:15"	"De 11:00 a 16:00,De 20:30 a 23:15"	"De 11:00 a 16:00,De 20:30 a 23:15"	""	"FJ7H+J7 Valencia"	"Carrer de Sant Valero, 5, 46005 València, Valencia"	"Valencia"	"Valencia"	"restaurante-di-fredo.eatbu.com"	"963 74 27 54"	""	"No"	"39.4641082"	"-0.3718342"	"https://goo.gl/maps/SYKBiXQ1bYvaQSWP8"	""	"https://lh5.googleusercontent.com/p/AF1QipOo7cqjrGpgw9F5H8oS0YJu5cJ4aVMdUcs263OK=w408-h306-k-no"	"102"	"0"	"0"
"Restaurante Japonés - KOYAMA"	"Restaurante japonés"	"4,2"	"465"				"De 20:00 a 23:30"	"De 13:00 a 16:00,De 20:00 a 23:30"	"De 13:00 a 16:30,De 20:00 a 23:30"	"De 13:00 a 16:00,De 20:00 a 23:30"	"De 13:00 a 16:00,De 20:00 a 23:30"	"De 13:00 a 16:00,De 19:30 a 24:00"	"De 13:00 a 16:00,De 19:30 a 24:00"	""	"FJ7G+QJ Valencia"	"Carrer de Russafa, 38, 46004 València, Valencia"	"Valencia"	"Valencia"	""	"961 00 14 46"	""	"No"	"39.46439"	"-0.3733915"	"https://goo.gl/maps/T7ABewVBEiY1zRd69"	""	"https://lh5.googleusercontent.com/p/AF1QipM-gqs8jYjP13PlXS5kabRN1hOT7DzHVZPQFXBy=w408-h544-k-no"	"103"	"0"	"0"
"La Braseria"	"Restaurante de comida para llevar"	"4,9"	"126"				"Cerrado"	"De 12:00 a 16:00"	"De 12:00 a 16:00"	"De 12:00 a 16:00"	"De 12:00 a 16:00"	"De 12:00 a 16:00"	"Cerrado"	""	"FJ6J+XC Valencia"	"Carrer de Pere III el Gran, 22, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"671 17 57 06"	""	"No"	"39.4624816"	"-0.3689985"	"https://goo.gl/maps/etoDWaXpk4uVL4jD8"	""	"https://lh5.googleusercontent.com/p/AF1QipMi--dPAgT0aBtwkFBaXacDSZyr7ZTFZpDVUJAh=w408-h544-k-no"	"104"	"0"	"0"
"Restaurante Augusto Di Carmen"	"Restaurante italiano"	"4,3"	"479"				"13:30 a 16:00"	"De 13:30 a 16:00"	"Cerrado"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	"De 13:30 a 16:00,De 20:30 a 23:00"	""	"FJ6J+R3 Valencia"	"Carrer de Pere III el Gran, 10, 46005 València, Valencia"	"Valencia"	"Valencia"	""	"963 73 41 07"	""	"No"	"39.462088"	"-0.369809"	"https://g.page/AugustoDiCarmen?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPFW23lpeOSA2rr9SSOZBd20IIoqbf-pZWZEcF2=w408-h306-k-no"	"105"	"0"	"0"
"Taqueria La Llorona"	"Restaurante mexicano"	"4,1"	"1.301"				"Cerrado"	"Cerrado"	"De 13:30 a 15:30,De 20:30 a 23:00"	"De 13:30 a 15:30,De 20:30 a 23:00"	"De 13:30 a 15:30,De 20:30 a 23:00"	"De 13:30 a 15:30,De 20:30 a 23:00"	"De 13:30 a 15:30,De 20:30 a 23:00"	""	"FJ6J+M7 Valencia"	"Carrer del Pintor Salvador Abril, 35, 46005 València, Valencia"	"Valencia"	"Valencia"	"taquerialallorona.com"	"963 28 73 97"	""	"No"	"39.4617111"	"-0.3692633"	"https://g.page/taquerialallorona?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPyB4eulvDay7fXGvsCFLVLMiZ5fyI8bH8EkH8A=w408-h541-k-no"	"106"	"0"	"0"
"Restaurante Taberna Gallega"	"Restaurante"	"4,2"	"368"				"13:00 a 16:00"	"De 13:00 a 16:00"	"De 13:00 a 16:00"	"De 13:00 a 16:00"	"De 13:00 a 16:00"	"De 13:00 a 16:00,De 20:30 a 24:00"	"De 13:00 a 16:00,De 20:30 a 24:00"	""	"FJ7G+Q8 Valencia"	"Gran Via de les Germanies, 9, 46006 Valencia"	"Valencia"	"Valencia"	""	"963 33 10 87"	""	"No"	"39.4643353"	"-0.3742141"	"https://goo.gl/maps/WQMg7MqnbDtnUuEKA"	""	"https://lh5.googleusercontent.com/p/AF1QipMvfojeE_n-e0p_GSIjfQ6GSu37MAqvrwiUODLl=w408-h306-k-no"	"107"	"0"	"0"
"Cafecito"	"Restaurante mexicano"	"4,2"	"429"				"13:00 a 16:00"	"De 20:00 a 23:00"	"Cerrado"	"Cerrado"	"De 20:00 a 23:00"	"De 12:00 a 15:30,De 20:00 a 23:00"	"De 12:00 a 15:30,De 20:00 a 23:00"	""	"FJ7H+37 Valencia"	"Carrer del Pare Perera, 1, bajo, 46006 València, Valencia"	"Valencia"	"Valencia"	"cafecitovalencia.com"	"618 92 17 53"	""	"No"	"39.4627362"	"-0.3717787"	"https://g.page/cafecitoruzafa?share"	""	"https://lh5.googleusercontent.com/p/AF1QipPEstXXoQLRtf86iYzhR49Ztae7qC7GXn1kSEPl=w408-h240-k-no-pi0-ya140-ro0-fo100"	"108"	"0"	"0"
"Restaurante Appetite"	"Restaurante"	"4,4"	"10"				""	" "	" "	" "	" "	" "	""	""	"FJ7H+JG Valencia"	"Carrer del Pintor Salvador Abril, 7, 46005 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4640716"	"-0.3712013"	"https://goo.gl/maps/Duq2hv9q13VtZB8t9"	""	"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=67kBWmbSQGEfMnUqXcXRgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.19873&pitch=0&thumbfov=100"	"109"	"0"	"0"
"La Colofonia"	"Restaurante"	"3,3"	"3"				""	" "	" "	" "	" "	" "	""	""	"FJ6G+6X Valencia"	"Carrer de Cadis, 59, 46006 València, Valencia"	"Valencia"	"Valencia"	""	""	""	"No"	"39.4605967"	"-0.3725991"	"https://goo.gl/maps/xstjVtqch3kKNQ7w7"	""	"https://lh5.googleusercontent.com/p/AF1QipMlW5Fb0jSSg5VBK3e081781aBhMdpR7E5Ccxfp=w408-h306-k-no"	"110"	"0"	"0"
"Mr Foggs Valencia"	"Restaurante"	"4,8"	"42"				""	" "	" "	" "	" "	" "	""	""	"FJ5G+WF Valencia"	"Carrer de Sueca, 61, 46006 València, Valencia"	"Valencia"	"Valencia"	""	"633 17 39 80"	""	"No"	"39.4598139"	"-0.3738346"	"https://goo.gl/maps/hBnwuna9w8kv7NSc8"	""	"https://lh5.googleusercontent.com/p/AF1QipM6e3DhzLQjAf0FefSw140q3E-WdRSziedRKIFt=w408-h544-k-no"	"111"	"0"	"0"
"Enchilame"	"Taquería"	"4,5"	"368"				"Cerrado"	"Cerrado"	"Cerrado"	"De 13:30 a 15:30,De 19:30 a 23:00"	"De 13:30 a 15:30,De 19:30 a 23:00"	"De 13:30 a 15:30,De 19:30 a 23:00"	"De 13:30 a 15:30,De 19:30 a 23:00"	""	"FJ6G+8V Valencia"	"Carrer de Cadis, 55, 46006 València, Valencia"	"Valencia"	"Valencia"	"enchilame.makro.bar"	"960 43 88 84"	""	"No"	"39.4607921"	"-0.3727584"	"https://goo.gl/maps/2rSsmPqWEieBhWRR9"	""	"https://lh5.googleusercontent.com/p/AF1QipP0AhuuN5epuzOpYIl4uDyTix8LY9tuTPb6emRD=w408-h408-k-no"	"112"	"0"	"0"
